1.Taxonomic Level;2.Taxonomic Level;3.Taxonomic Level;4.Taxonomic.Level;5.Taxonomic Level;Capture location;Capture location LAT;Capture location LONG;Date of Sample Collection;Device;File Name;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;15/07/2021;Olympus SZ81;85l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;15/07/2021;Olympus SZ81;86r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;15/07/2021;Olympus SZ81;87l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;15/07/2021;Olympus SZ81;87r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;15/07/2021;Olympus SZ81;88l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;15/07/2021;Olympus SZ81;88r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;15/07/2021;Olympus SZ81;89l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;15/07/2021;Olympus SZ81;89r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;15/07/2021;Olympus SZ81;90l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;15/07/2021;Olympus SZ81;90r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;15/07/2021;Olympus SZ81;91l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;15/07/2021;Olympus SZ81;91r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;15/07/2021;Olympus SZ81;92l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;15/07/2021;Olympus SZ81;92r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;15/07/2021;Olympus SZ81;93l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;15/07/2021;Olympus SZ81;93r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;15/07/2021;Olympus SZ81;94l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;15/07/2021;Olympus SZ81;94r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;15/07/2021;Olympus SZ81;95l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;15/07/2021;Olympus SZ81;95r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;15/07/2021;Olympus SZ81;96l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;15/07/2021;Olympus SZ81;96r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;15/07/2021;Olympus SZ81;97l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;15/07/2021;Olympus SZ81;97r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;15/07/2021;Olympus SZ81;98l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;15/07/2021;Olympus SZ81;98r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;15/07/2021;Olympus SZ81;99l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;15/07/2021;Olympus SZ81;99r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,54668303;9,966042193;22/07/2021;Olympus SZ81;100l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,54668303;9,966042193;22/07/2021;Olympus SZ81;100r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,54668303;9,966042193;22/07/2021;Olympus SZ81;101l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,54668303;9,966042193;22/07/2021;Olympus SZ81;101r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,54668303;9,966042193;22/07/2021;Olympus SZ81;102r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,54668303;9,966042193;22/07/2021;Olympus SZ81;103l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,54668303;9,966042193;22/07/2021;Olympus SZ81;103r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,54668303;9,966042193;22/07/2021;Olympus SZ81;104l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,54668303;9,966042193;22/07/2021;Olympus SZ81;104r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,54668303;9,966042193;22/07/2021;Olympus SZ81;105l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,54668303;9,966042193;22/07/2021;Olympus SZ81;105r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,54668303;9,966042193;22/07/2021;Olympus SZ81;106l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,54668303;9,966042193;22/07/2021;Olympus SZ81;106r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,54668303;9,966042193;22/07/2021;Olympus SZ81;107l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,54668303;9,966042193;22/07/2021;Olympus SZ81;107r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,54668303;9,966042193;22/07/2021;Olympus SZ81;108l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,54668303;9,966042193;22/07/2021;Olympus SZ81;108r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,54668303;9,966042193;22/07/2021;Olympus SZ81;109l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,54668303;9,966042193;22/07/2021;Olympus SZ81;109r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,54668303;9,966042193;22/07/2021;Olympus SZ81;110l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,54668303;9,966042193;22/07/2021;Olympus SZ81;110r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,54668303;9,966042193;22/07/2021;Olympus SZ81;111l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,54668303;9,966042193;22/07/2021;Olympus SZ81;111r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,54668303;9,966042193;22/07/2021;Olympus SZ81;112l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,54668303;9,966042193;22/07/2021;Olympus SZ81;112r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,54668303;9,966042193;22/07/2021;Olympus SZ81;113l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,54668303;9,966042193;22/07/2021;Olympus SZ81;113r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,54668303;9,966042193;22/07/2021;Olympus SZ81;114l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,54668303;9,966042193;22/07/2021;Olympus SZ81;114r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,54668303;9,966042193;22/07/2021;Olympus SZ81;115l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,54668303;9,966042193;22/07/2021;Olympus SZ81;115r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,54668303;9,966042193;22/07/2021;Olympus SZ81;116l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,54668303;9,966042193;22/07/2021;Olympus SZ81;117l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,54668303;9,966042193;22/07/2021;Olympus SZ81;117r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,54668303;9,966042193;22/07/2021;Olympus SZ81;118l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,54668303;9,966042193;22/07/2021;Olympus SZ81;118r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,54668303;9,966042193;22/07/2021;Olympus SZ81;119l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,54668303;9,966042193;22/07/2021;Olympus SZ81;119r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,54668303;9,966042193;22/07/2021;Olympus SZ81;120l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,54668303;9,966042193;22/07/2021;Olympus SZ81;120r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,54668303;9,966042193;22/07/2021;Olympus SZ81;121l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,54668303;9,966042193;22/07/2021;Olympus SZ81;121r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,54668303;9,966042193;22/07/2021;Olympus SZ81;122l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,54668303;9,966042193;22/07/2021;Olympus SZ81;122r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,54668303;9,966042193;22/07/2021;Olympus SZ81;123l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,54668303;9,966042193;22/07/2021;Olympus SZ81;123r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,54668303;9,966042193;22/07/2021;Olympus SZ81;124l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,54668303;9,966042193;22/07/2021;Olympus SZ81;124r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,467754;9,831628;13/10/2021;Olympus SZ81;125l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,467754;9,831628;13/10/2021;Olympus SZ81;126r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,467754;9,831628;13/10/2021;Olympus SZ81;127l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,467754;9,831628;13/10/2021;Olympus SZ81;127r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,467754;9,831628;13/10/2021;Olympus SZ81;129l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,467754;9,831628;13/10/2021;Olympus SZ81;129r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,467754;9,831628;13/10/2021;Olympus SZ81;130l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,467754;9,831628;13/10/2021;Olympus SZ81;132r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,467754;9,831628;13/10/2021;Olympus SZ81;133l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,467754;9,831628;13/10/2021;Olympus SZ81;133r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,467754;9,831628;13/10/2021;Olympus SZ81;135r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,467754;9,831628;13/10/2021;Olympus SZ81;136l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,467754;9,831628;13/10/2021;Olympus SZ81;136r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,467754;9,831628;13/10/2021;Olympus SZ81;138l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,467754;9,831628;13/10/2021;Olympus SZ81;139r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,467754;9,831628;13/10/2021;Olympus SZ81;140l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,467754;9,831628;13/10/2021;Olympus SZ81;141r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,467754;9,831628;13/10/2021;Olympus SZ81;142l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,467754;9,831628;13/10/2021;Olympus SZ81;143l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,467754;9,831628;13/10/2021;Olympus SZ81;144r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,467754;9,831628;13/10/2021;Olympus SZ81;145l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,467754;9,831628;13/10/2021;Olympus SZ81;145r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,467754;9,831628;13/10/2021;Olympus SZ81;146r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;10/07/2021;Olympus SZ81;147l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;10/07/2021;Olympus SZ81;147r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;10/07/2021;Olympus SZ81;148l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;10/07/2021;Olympus SZ81;148r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;10/07/2021;Olympus SZ81;149l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;10/07/2021;Olympus SZ81;149r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;10/07/2021;Olympus SZ81;150l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;10/07/2021;Olympus SZ81;150r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;10/07/2021;Olympus SZ81;151l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;10/07/2021;Olympus SZ81;151r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;10/07/2021;Olympus SZ81;152l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;10/07/2021;Olympus SZ81;152r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;10/07/2021;Olympus SZ81;153l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;10/07/2021;Olympus SZ81;153r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;10/07/2021;Olympus SZ81;154l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;10/07/2021;Olympus SZ81;154r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;10/07/2021;Olympus SZ81;155r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;10/07/2021;Olympus SZ81;156l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;10/07/2021;Olympus SZ81;156r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;10/07/2021;Olympus SZ81;157l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;10/07/2021;Olympus SZ81;157r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;10/07/2021;Olympus SZ81;158l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;10/07/2021;Olympus SZ81;158r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;10/07/2021;Olympus SZ81;159r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;10/07/2021;Olympus SZ81;161l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;10/07/2021;Olympus SZ81;161r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;10/07/2021;Olympus SZ81;162l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;10/07/2021;Olympus SZ81;162r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;10/07/2021;Olympus SZ81;163l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;10/07/2021;Olympus SZ81;163r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;10/07/2021;Olympus SZ81;164l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;10/07/2021;Olympus SZ81;164r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;10/07/2021;Olympus SZ81;165l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;10/07/2021;Olympus SZ81;165r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;10/07/2021;Olympus SZ81;166r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;10/07/2021;Olympus SZ81;167l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;10/07/2021;Olympus SZ81;167r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;10/07/2021;Olympus SZ81;168l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;10/07/2021;Olympus SZ81;169l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,60090335;9,92640517;10/07/2021;Olympus SZ81;169r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,467754;9,831628;03/08/2021;Olympus SZ81;170l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,467754;9,831628;03/08/2021;Olympus SZ81;170r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,467754;9,831628;03/08/2021;Olympus SZ81;171l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,467754;9,831628;03/08/2021;Olympus SZ81;171r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,467754;9,831628;03/08/2021;Olympus SZ81;172l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,467754;9,831628;03/08/2021;Olympus SZ81;173l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,467754;9,831628;03/08/2021;Olympus SZ81;173r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,467754;9,831628;03/08/2021;Olympus SZ81;174l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,467754;9,831628;03/08/2021;Olympus SZ81;174r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,467754;9,831628;03/08/2021;Olympus SZ81;175l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,467754;9,831628;03/08/2021;Olympus SZ81;175r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,467754;9,831628;03/08/2021;Olympus SZ81;176l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,467754;9,831628;03/08/2021;Olympus SZ81;176r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,467754;9,831628;03/08/2021;Olympus SZ81;177r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,467754;9,831628;03/08/2021;Olympus SZ81;178l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,467754;9,831628;03/08/2021;Olympus SZ81;178r_Culex_pipiens_Ba.tif;;;;;;;;
